"GPS_CODE","GPS variables","LOCATION","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","FRA","France","2013","2013","PC","Percentage","0","Units",,,7.78,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2000","2000","PC","Percentage","0","Units",,,5.7,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2005","2005","PC","Percentage","0","Units",,,4.38,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2006","2006","PC","Percentage","0","Units",,,4.2,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2007","2007","PC","Percentage","0","Units",,,4.15,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2008","2008","PC","Percentage","0","Units",,,3.71,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2009","2009","PC","Percentage","0","Units",,,3.76,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2010","2010","PC","Percentage","0","Units",,,3.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2011","2011","PC","Percentage","0","Units",,,3.5,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2012","2012","PC","Percentage","0","Units",,,3.02,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","DEU","Germany","2013","2013","PC","Percentage","0","Units",,,2.8,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2000","2000","PC","Percentage","0","Units",,,9.33,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2005","2005","PC","Percentage","0","Units",,,11.71,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2006","2006","PC","Percentage","0","Units",,,7.84,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2007","2007","PC","Percentage","0","Units",,,8.48,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2008","2008","PC","Percentage","0","Units",,,8.37,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2009","2009","PC","Percentage","0","Units",,,7.94,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,7.51,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,8.31,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,10.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,9.29,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,8.62,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,6.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2006","2006","PC","Percentage","0","Units",,,6.02,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2007","2007","PC","Percentage","0","Units",,,4.99,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2008","2008","PC","Percentage","0","Units",,,5.69,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2009","2009","PC","Percentage","0","Units",,,5.63,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,4.63,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,4.83,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,4.76,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,5.95,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2006","2006","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2007","2007","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2008","2008","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2009","2009","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,6.81,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2011","2011","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2012","2012","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ISL","Iceland","2013","2013","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2000","2000","PC","Percentage","0","Units",,,4.37,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2005","2005","PC","Percentage","0","Units",,,4.46,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2006","2006","PC","Percentage","0","Units",,,5.01,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2007","2007","PC","Percentage","0","Units",,,5.1,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2008","2008","PC","Percentage","0","Units",,,8.48,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2009","2009","PC","Percentage","0","Units",,,11,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2010","2010","PC","Percentage","0","Units",,,10.14,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,9.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,9.63,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,10.61,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2000","2000","PC","Percentage","0","Units",,,13.13,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2005","2005","PC","Percentage","0","Units",,,11.15,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2006","2006","PC","Percentage","0","Units",,,11.79,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2007","2007","PC","Percentage","0","Units",,,10.16,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2008","2008","PC","Percentage","0","Units",,,9.58,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2009","2009","PC","Percentage","0","Units",,,11.21,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2010","2010","PC","Percentage","0","Units",,,12.46,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2011","2011","PC","Percentage","0","Units",,,11.38,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,11.95,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ITA","Italy","2013","2013","PC","Percentage","0","Units",,,11.04,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,8.75,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,8.75,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2006","2006","PC","Percentage","0","Units",,,9,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2007","2007","PC","Percentage","0","Units",,,7.62,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2008","2008","PC","Percentage","0","Units",,,7.37,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2009","2009","PC","Percentage","0","Units",,,8.45,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,9.87,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,10.11,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,9.38,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,7.2,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2006","2006","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2007","2007","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2008","2008","PC","Percentage","0","Units",,,7.04,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2009","2009","PC","Percentage","0","Units",,,6.95,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,8.46,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,8.72,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,8.54,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2000","2000","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2005","2005","PC","Percentage","0","Units",,,2.22,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2006","2006","PC","Percentage","0","Units",,,4.07,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2007","2007","PC","Percentage","0","Units",,,2.92,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2008","2008","PC","Percentage","0","Units",,,2.11,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2009","2009","PC","Percentage","0","Units",,,2.7,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,6.26,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,2.3,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,2.92,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,3.5,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2000","2000","PC","Percentage","0","Units",,,18.3,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2005","2005","PC","Percentage","0","Units",,,18.21,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2006","2006","PC","Percentage","0","Units",,,17.82,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2007","2007","PC","Percentage","0","Units",,,17.54,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2008","2008","PC","Percentage","0","Units",,,17.75,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2009","2009","PC","Percentage","0","Units",,,18.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2010","2010","PC","Percentage","0","Units",,,17.64,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2011","2011","PC","Percentage","0","Units",,,18.14,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2012","2012","PC","Percentage","0","Units",,,16.98,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","MEX","Mexico","2013","2013","PC","Percentage","0","Units",,,15.46,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,3.71,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,3.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2006","2006","PC","Percentage","0","Units",,,2.17,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2007","2007","PC","Percentage","0","Units",,,3.61,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2008","2008","PC","Percentage","0","Units",,,2.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2009","2009","PC","Percentage","0","Units",,,3.57,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,3.06,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,3.41,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,2.4,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,4.06,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2000","2000","PC","Percentage","0","Units",,,,"m","Missing value"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2005","2005","PC","Percentage","0","Units",,,7.16,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2006","2006","PC","Percentage","0","Units",,,7.89,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2007","2007","PC","Percentage","0","Units",,,7.45,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2008","2008","PC","Percentage","0","Units",,,6.99,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2009","2009","PC","Percentage","0","Units",,,9.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2010","2010","PC","Percentage","0","Units",,,8.6,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2011","2011","PC","Percentage","0","Units",,,8.57,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2012","2012","PC","Percentage","0","Units",,,8.72,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NZL","New Zealand","2013","2013","PC","Percentage","0","Units",,,7.65,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2000","2000","PC","Percentage","0","Units",,,,"c","There are too few observations to provide reliable estimates"
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2005","2005","PC","Percentage","0","Units",,,2.47,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2006","2006","PC","Percentage","0","Units",,,3.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2007","2007","PC","Percentage","0","Units",,,3.66,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2008","2008","PC","Percentage","0","Units",,,3.97,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2009","2009","PC","Percentage","0","Units",,,4.17,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2010","2010","PC","Percentage","0","Units",,,3.48,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2011","2011","PC","Percentage","0","Units",,,3.21,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2012","2012","PC","Percentage","0","Units",,,3.02,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","NOR","Norway","2013","2013","PC","Percentage","0","Units",,,3.57,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2000","2000","PC","Percentage","0","Units",,,4.52,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2005","2005","PC","Percentage","0","Units",,,1.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2006","2006","PC","Percentage","0","Units",,,3.79,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2007","2007","PC","Percentage","0","Units",,,2.46,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2008","2008","PC","Percentage","0","Units",,,2.37,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2009","2009","PC","Percentage","0","Units",,,3.62,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2010","2010","PC","Percentage","0","Units",,,3.58,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2011","2011","PC","Percentage","0","Units",,,3.91,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2012","2012","PC","Percentage","0","Units",,,3.92,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","POL","Poland","2013","2013","PC","Percentage","0","Units",,,3.45,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2000","2000","PC","Percentage","0","Units",,,7.72,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,8.44,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2006","2006","PC","Percentage","0","Units",,,7.75,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2007","2007","PC","Percentage","0","Units",,,8.55,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2008","2008","PC","Percentage","0","Units",,,7.07,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2009","2009","PC","Percentage","0","Units",,,6.91,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2010","2010","PC","Percentage","0","Units",,,7.43,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2011","2011","PC","Percentage","0","Units",,,8.04,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2012","2012","PC","Percentage","0","Units",,,7.87,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","PRT","Portugal","2013","2013","PC","Percentage","0","Units",,,6.92,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2000","2000","PC","Percentage","0","Units",,,26.25,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2005","2005","PC","Percentage","0","Units",,,6.28,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2006","2006","PC","Percentage","0","Units",,,6.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2007","2007","PC","Percentage","0","Units",,,5.43,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2008","2008","PC","Percentage","0","Units",,,5.65,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2009","2009","PC","Percentage","0","Units",,,4.54,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2010","2010","PC","Percentage","0","Units",,,4.57,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2011","2011","PC","Percentage","0","Units",,,5.33,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2012","2012","PC","Percentage","0","Units",,,5.64,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SVK","Slovak Republic","2013","2013","PC","Percentage","0","Units",,,5.42,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2000","2000","PC","Percentage","0","Units",,,7.96,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2005","2005","PC","Percentage","0","Units",,,10.91,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2006","2006","PC","Percentage","0","Units",,,10.24,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2007","2007","PC","Percentage","0","Units",,,10.97,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2008","2008","PC","Percentage","0","Units",,,10.55,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2009","2009","PC","Percentage","0","Units",,,13.43,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2010","2010","PC","Percentage","0","Units",,,12.78,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2011","2011","PC","Percentage","0","Units",,,11.93,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2012","2012","PC","Percentage","0","Units",,,11.3,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","ESP","Spain","2013","2013","PC","Percentage","0","Units",,,10.74,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2000","2000","PC","Percentage","0","Units",,,3.62,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2005","2005","PC","Percentage","0","Units",,,4.66,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2006","2006","PC","Percentage","0","Units",,,5.32,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2007","2007","PC","Percentage","0","Units",,,6.95,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2008","2008","PC","Percentage","0","Units",,,4.39,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2009","2009","PC","Percentage","0","Units",,,5.54,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2010","2010","PC","Percentage","0","Units",,,5.3,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2011","2011","PC","Percentage","0","Units",,,4.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2012","2012","PC","Percentage","0","Units",,,4.1,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","SWE","Sweden","2013","2013","PC","Percentage","0","Units",,,4.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2000","2000","PC","Percentage","0","Units",,,7.9,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2005","2005","PC","Percentage","0","Units",,,7.47,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2006","2006","PC","Percentage","0","Units",,,7.56,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2007","2007","PC","Percentage","0","Units",,,8.15,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2008","2008","PC","Percentage","0","Units",,,9.38,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2009","2009","PC","Percentage","0","Units",,,8.12,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2010","2010","PC","Percentage","0","Units",,,4.76,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2011","2011","PC","Percentage","0","Units",,,4.94,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2012","2012","PC","Percentage","0","Units",,,4.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","CHE","Switzerland","2013","2013","PC","Percentage","0","Units",,,5,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2000","2000","PC","Percentage","0","Units",,,31.17,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,36.11,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2006","2006","PC","Percentage","0","Units",,,35.04,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2007","2007","PC","Percentage","0","Units",,,34.47,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2008","2008","PC","Percentage","0","Units",,,37.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2009","2009","PC","Percentage","0","Units",,,28.68,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,25.6,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2011","2011","PC","Percentage","0","Units",,,24.77,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,22.84,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,22.16,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2000","2000","PC","Percentage","0","Units",,,8.03,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2005","2005","PC","Percentage","0","Units",,,9.34,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2006","2006","PC","Percentage","0","Units",,,10.91,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2007","2007","PC","Percentage","0","Units",,,10.7,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2008","2008","PC","Percentage","0","Units",,,9.76,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2009","2009","PC","Percentage","0","Units",,,9.59,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2010","2010","PC","Percentage","0","Units",,,9.98,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,9.5,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,9.58,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,9.05,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","USA","United States","2000","2000","PC","Percentage","0","Units",,,7,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","USA","United States","2005","2005","PC","Percentage","0","Units",,,6.1,,
"C019","Youth neither employed nor in education or training, 15-19 year-olds","USA","United States","2006","2006","PC","Percentage","0","Units",,,6.32,,
